timestamp,id_medicion,temperatura_C,humedad_relativa_pct,CO2_ppm,PM1_ug_m3,PM2_5_ug_m3,PM4_ug_m3,PM10_ug_m3,latitude,longitude,elevation,status
2026-01-28T09:19:54+00:00,5197,18.6589,72.52936,682.0,2.429904,4.008697,5.246078,5.825151,,,,
2026-01-28T09:20:16+00:00,5198,18.6589,72.47595,684.0,2.116456,3.526374,4.634044,5.152415,,,,
2026-01-28T09:20:38+00:00,5199,18.6589,72.44543,684.0,1.904115,3.231657,4.27899,4.769125,,,,
2026-01-28T09:21:01+00:00,5200,18.64817,72.42255,684.0,2.108814,3.580148,4.741,5.284258,,,,
2026-01-28T09:21:23+00:00,5201,18.64817,72.39203,684.0,1.967605,3.34512,4.432285,4.94106,,,,
2026-01-28T09:21:46+00:00,5202,18.6589,72.39203,685.0,1.770627,3.018813,4.004513,4.465804,,,,
2026-01-28T09:22:08+00:00,5203,18.6589,72.36914,684.0,1.613869,2.753663,3.653913,4.075215,,,,
2026-01-28T09:22:30+00:00,5204,18.6589,72.36914,679.0,1.865598,3.156062,4.17342,4.649526,,,,
2026-01-28T09:22:53+00:00,5205,18.64817,72.36914,678.0,1.83548,3.067877,4.036797,4.490235,,,,
2026-01-28T09:23:15+00:00,5206,18.64817,72.36914,685.0,1.980502,3.272729,4.285925,4.760084,,,,
2026-01-28T09:23:38+00:00,5207,18.64817,72.33862,685.0,1.964567,3.216138,4.195167,4.653336,,,,
2026-01-28T09:24:00+00:00,5208,18.64817,72.33862,687.0,2.019675,3.301929,4.304615,4.773855,,,,
2026-01-28T09:24:23+00:00,5209,18.64817,72.36914,687.0,1.989293,3.280555,4.292489,4.766056,,,,
2026-01-28T09:24:45+00:00,5210,18.64817,72.36914,685.0,1.757923,2.875293,3.749146,4.158094,,,,
2026-01-28T09:25:08+00:00,5211,18.64817,72.36914,686.0,1.755899,2.872979,3.746683,4.155561,,,,
2026-01-28T09:25:30+00:00,5212,18.64817,72.36914,688.0,1.539021,2.521933,3.290995,3.650903,,,,
2026-01-28T09:25:53+00:00,5213,18.63745,72.33862,688.0,2.295006,3.758817,4.904002,5.439929,,,,
2026-01-28T09:26:15+00:00,5214,18.64817,72.31573,687.0,2.773932,4.630212,6.089177,6.771947,,,,
2026-01-28T09:26:37+00:00,5215,18.64817,72.36914,685.0,2.221134,3.781411,5.013187,5.589637,,,,
2026-01-28T09:27:00+00:00,5216,18.64817,72.33862,688.0,2.138718,3.705844,4.947578,5.52869,,,,
2026-01-28T09:27:22+00:00,5217,18.64817,72.33862,685.0,2.045026,3.551935,4.746526,5.305574,,,,
2026-01-28T09:27:45+00:00,5218,18.63745,72.33862,683.0,1.979655,3.419204,4.559109,5.092566,,,,
2026-01-28T09:28:07+00:00,5219,18.64817,72.33862,682.0,1.6465,2.826274,3.759286,4.19592,,,,
2026-01-28T09:28:29+00:00,5220,18.63745,72.31573,682.0,2.396884,4.073044,5.395773,6.014787,,,,
2026-01-28T09:28:52+00:00,5221,18.63745,72.31573,683.0,2.103391,3.537288,4.666219,5.194539,,,,
2026-01-28T09:29:14+00:00,5222,18.63745,72.2547,692.0,1.493069,2.553417,3.391329,3.783457,,,,
2026-01-28T09:29:37+00:00,5223,18.63745,72.2547,693.0,2.176101,3.790562,5.07115,5.670443,,,,
2026-01-28T09:29:59+00:00,5224,18.63745,72.23181,690.0,2.2761,3.994093,5.358754,5.997394,,,,
2026-01-28T09:30:22+00:00,5225,18.64817,72.20129,688.0,1.829701,3.284658,4.445219,4.988342,,,,
2026-01-28T09:30:44+00:00,5226,18.63745,72.2547,686.0,1.636721,2.930108,3.961286,4.443861,,,,
2026-01-28T09:31:06+00:00,5227,18.64817,72.2547,685.0,1.858775,3.353817,4.547408,5.105988,,,,
2026-01-28T09:31:29+00:00,5228,18.64817,72.2547,687.0,2.054364,3.76979,5.1432,5.785933,,,,
2026-01-28T09:31:51+00:00,5229,18.63745,72.23181,690.0,1.818325,3.374885,4.623364,5.207632,,,,
2026-01-28T09:32:14+00:00,5230,18.64817,72.23181,689.0,1.850956,3.371728,4.587825,5.156938,,,,
2026-01-28T09:32:36+00:00,5231,18.64817,72.20129,690.0,1.607656,2.958597,4.040696,4.547101,,,,
2026-01-28T09:32:58+00:00,5232,18.63745,72.20129,698.0,1.76477,3.285045,4.504973,5.07588,,,,
2026-01-28T09:33:21+00:00,5233,18.64817,72.20129,699.0,2.307971,4.252074,5.809568,6.538449,,,,
2026-01-28T09:33:43+00:00,5234,18.63745,72.17841,699.0,1.978018,3.659896,5.008234,5.639233,,,,
2026-01-28T09:34:06+00:00,5235,18.63745,72.17841,698.0,1.709813,3.212033,4.419154,4.984066,,,,
2026-01-28T09:34:28+00:00,5236,18.63745,72.17841,699.0,2.026713,3.741894,5.11646,5.759732,,,,
2026-01-28T09:34:51+00:00,5237,18.63745,72.09448,697.0,1.948489,3.568456,4.865023,5.471794,,,,
2026-01-28T09:35:13+00:00,5238,18.63745,72.04108,695.0,1.858221,3.418015,4.667304,5.25195,,,,
2026-01-28T09:35:35+00:00,5239,18.63745,72.07159,699.0,2.064228,3.797369,5.185524,5.835155,,,,
2026-01-28T09:35:58+00:00,5240,18.63745,72.04108,701.0,1.782145,3.266053,4.453856,5.009727,,,,
2026-01-28T09:36:20+00:00,5241,18.63745,72.09448,699.0,1.80034,3.315288,4.52888,5.096819,,,,
2026-01-28T09:36:43+00:00,5242,18.63745,72.09448,704.0,1.868977,3.378834,4.584657,5.148962,,,,
2026-01-28T09:37:05+00:00,5243,18.63745,72.09448,706.0,2.023831,3.68723,5.017416,5.639921,,,,
2026-01-28T09:37:28+00:00,5244,18.63745,72.125,704.0,1.75686,3.171923,4.301782,4.830537,,,,
2026-01-28T09:37:50+00:00,5245,18.63745,72.09448,704.0,1.872996,3.330009,4.490198,5.033146,,,,
2026-01-28T09:38:13+00:00,5246,18.63745,72.09448,702.0,1.866216,3.301438,4.443227,4.977565,,,,
2026-01-28T09:38:35+00:00,5247,18.63745,72.09448,701.0,1.675854,2.940811,3.945613,4.415843,,,,
2026-01-28T09:38:58+00:00,5248,18.62672,72.09448,698.0,1.840515,3.203595,4.284626,4.790531,,,,
2026-01-28T09:39:20+00:00,5249,18.63745,72.125,695.0,1.844258,3.151936,4.185147,4.668673,,,,
2026-01-28T09:39:43+00:00,5250,18.62672,72.07159,702.0,1.844429,3.124671,4.134286,4.606769,,,,
2026-01-28T09:40:05+00:00,5251,18.62672,72.04108,698.0,1.985013,3.354459,4.433825,4.93895,,,,
2026-01-28T09:40:28+00:00,5252,18.63745,72.07159,701.0,1.64157,2.772031,3.662889,4.079794,,,,
2026-01-28T09:40:50+00:00,5253,18.63745,72.07159,705.0,1.731988,2.911274,3.839643,4.274104,,,,
2026-01-28T09:41:12+00:00,5254,18.63745,72.07159,703.0,1.531483,2.566617,3.380951,3.762046,,,,
2026-01-28T09:41:35+00:00,5255,18.63745,72.01819,704.0,1.953484,3.257739,4.282613,4.762236,,,,
2026-01-28T09:41:57+00:00,5256,18.63745,72.04108,710.0,1.669442,2.790897,3.672634,4.085272,,,,
2026-01-28T09:42:20+00:00,5257,18.63745,72.01819,711.0,1.694823,2.799702,3.665933,4.071314,,,,
2026-01-28T09:42:42+00:00,5258,18.63745,72.01819,711.0,1.550978,2.517764,3.272371,3.625513,,,,
2026-01-28T09:43:05+00:00,5259,18.63745,72.04108,710.0,1.732788,2.782621,3.599649,3.982004,,,,
2026-01-28T09:43:27+00:00,5260,18.63745,72.04108,709.0,1.578426,2.496544,3.207951,3.540877,,,,
2026-01-28T09:43:49+00:00,5261,18.63745,71.95715,708.0,1.653496,2.624156,3.377028,3.72936,,,,
2026-01-28T09:44:12+00:00,5262,18.63745,71.90375,707.0,2.090053,3.363529,4.355192,4.819273,,,,
2026-01-28T09:44:34+00:00,5263,18.63745,71.93427,709.0,1.407728,2.268258,2.938584,3.252285,,,,
2026-01-28T09:44:57+00:00,5264,18.63745,71.98767,705.0,1.525083,2.423422,3.120457,3.446658,,,,
2026-01-28T09:45:19+00:00,5265,18.63745,71.98767,704.0,1.643622,2.575997,3.29644,3.633595,,,,
2026-01-28T09:45:42+00:00,5266,18.63745,71.98767,711.0,1.694448,2.689973,3.4622,3.823589,,,,
2026-01-28T09:46:04+00:00,5267,18.63745,71.93427,712.0,1.92678,3.049668,3.919924,4.327189,,,,
2026-01-28T09:46:26+00:00,5268,18.63745,71.90375,715.0,1.825875,2.906727,3.745825,4.138508,,,,
2026-01-28T09:46:49+00:00,5269,18.63745,71.85034,711.0,1.639644,2.593728,3.333033,3.679015,,,,
2026-01-28T09:47:11+00:00,5270,18.63745,71.93427,708.0,2.053146,3.278611,4.230817,4.676434,,,,
2026-01-28T09:47:34+00:00,5271,18.63745,71.93427,710.0,2.027554,3.258106,4.21595,4.664206,,,,
2026-01-28T09:47:56+00:00,5272,18.63745,71.95715,708.0,1.746755,2.806606,3.631557,4.01762,,,,
2026-01-28T09:48:18+00:00,5273,18.63745,71.93427,707.0,1.598236,2.613824,3.408056,3.779743,,,,
2026-01-28T09:48:41+00:00,5274,18.63745,71.93427,706.0,2.126598,3.529528,4.630689,5.146013,,,,
2026-01-28T09:49:03+00:00,5275,18.63745,71.88086,705.0,1.736071,2.939188,3.887844,4.331799,,,,
2026-01-28T09:49:26+00:00,5276,18.63745,71.88086,707.0,1.667682,2.834677,3.755654,4.186656,,,,
2026-01-28T09:49:48+00:00,5277,18.62672,71.90375,706.0,1.815629,3.106849,4.127324,4.60489,,,,
2026-01-28T09:50:11+00:00,5278,18.62672,71.90375,703.0,1.999724,3.422962,4.547852,5.074281,,,,
2026-01-28T09:50:33+00:00,5279,18.63745,71.98767,702.0,1.575775,2.701944,3.59236,4.009061,,,,
2026-01-28T09:50:56+00:00,5280,18.63745,71.93427,701.0,1.681921,2.887992,3.841864,4.28826,,,,
2026-01-28T09:51:18+00:00,5281,18.63745,71.93427,699.0,2.086556,3.585596,4.771369,5.32629,,,,
2026-01-28T09:51:40+00:00,5282,18.63745,71.93427,705.0,1.930949,3.33781,4.452017,4.973446,,,,
2026-01-28T09:52:03+00:00,5283,18.63745,71.98767,704.0,2.279825,3.956708,5.285839,5.90785,,,,
2026-01-28T09:52:25+00:00,5284,18.63745,71.93427,705.0,1.97506,3.371813,4.47515,4.991492,,,,
2026-01-28T09:52:48+00:00,5285,18.63745,71.93427,703.0,2.161114,3.634139,4.793861,5.336591,,,,
2026-01-28T09:53:10+00:00,5286,18.63745,71.93427,701.0,2.382679,4.005317,5.282729,5.880536,,,,
2026-01-28T09:53:33+00:00,5287,18.63745,71.93427,702.0,2.200985,3.761296,4.994095,5.571024,,,,
2026-01-28T09:53:55+00:00,5288,18.63745,71.93427,704.0,1.954285,3.354766,4.462334,4.980657,,,,
2026-01-28T09:54:18+00:00,5289,18.63745,71.93427,707.0,1.924637,3.314445,4.4143,4.929014,,,,
2026-01-28T09:54:40+00:00,5290,18.63745,71.88086,706.0,1.803267,3.097743,4.12163,4.600791,,,,
2026-01-28T09:55:03+00:00,5291,18.63745,71.88086,705.0,1.997644,3.423691,4.551097,5.078705,,,,
2026-01-28T09:55:25+00:00,5292,18.63745,71.88086,707.0,1.661173,2.822701,3.7393,4.168253,,,,
2026-01-28T09:55:48+00:00,5293,18.63745,71.90375,710.0,2.171248,3.664531,4.841169,5.391816,,,,
2026-01-28T09:56:10+00:00,5294,18.63745,71.88086,709.0,2.078403,3.548953,4.710634,5.25428,,,,
2026-01-28T09:56:33+00:00,5295,18.63745,71.90375,714.0,1.552803,2.690835,3.592587,4.014591,,,,
2026-01-28T09:56:55+00:00,5296,18.63745,71.93427,715.0,1.515547,2.64855,3.547818,3.96866,,,,
2026-01-28T09:57:18+00:00,5297,18.63745,71.90375,718.0,1.965681,3.470487,4.66719,5.227227,,,,
2026-01-28T09:57:40+00:00,5298,18.63745,71.90375,715.0,1.868168,3.280137,4.401835,4.926771,,,,
2026-01-28T09:58:03+00:00,5299,18.63745,71.93427,715.0,2.020664,3.543955,4.753834,5.320037,,,,
2026-01-28T09:58:25+00:00,5300,18.63745,71.93427,716.0,1.907589,3.332746,4.463836,4.993167,,,,
2026-01-28T09:58:47+00:00,5301,18.63745,71.90375,715.0,1.715628,2.992586,4.005741,4.47988,,,,
2026-01-28T09:59:10+00:00,5302,18.63745,71.90375,717.0,1.770815,3.109565,4.173121,4.670847,,,,
2026-01-28T09:59:32+00:00,5303,18.62672,71.93427,722.0,1.368574,2.40991,3.237627,3.624984,,,,
2026-01-28T09:59:55+00:00,5304,18.63745,71.90375,721.0,1.995641,3.48641,4.669562,5.223258,,,,
2026-01-28T10:00:17+00:00,5305,18.63745,71.95715,725.0,1.862621,3.231036,4.315563,4.823103,,,,
2026-01-28T10:00:40+00:00,5306,18.62672,71.95715,730.0,2.147013,3.750984,5.023988,5.619733,,,,
2026-01-28T10:01:02+00:00,5307,18.63745,71.93427,733.0,1.873235,3.250784,4.342638,4.853608,,,,
2026-01-28T10:01:25+00:00,5308,18.63745,71.90375,733.0,1.776261,3.075408,4.104646,4.586311,,,,
2026-01-28T10:01:47+00:00,5309,18.62672,71.93427,736.0,1.673491,2.924141,3.916758,4.381286,,,,
2026-01-28T10:02:10+00:00,5310,18.63745,71.95715,737.0,2.021595,3.547414,4.75942,5.326619,,,,
2026-01-28T10:02:32+00:00,5311,18.62672,71.93427,737.0,2.189487,3.83211,5.13625,5.746565,,,,
2026-01-28T10:02:54+00:00,5312,18.63745,71.88086,735.0,2.002594,3.513408,4.713452,5.275053,,,,
2026-01-28T10:03:17+00:00,5313,18.63745,71.88086,731.0,1.816856,3.174243,4.251549,4.75571,,,,
2026-01-28T10:03:39+00:00,5314,18.62672,71.85034,735.0,1.480812,2.568057,3.429701,3.832936,,,,
2026-01-28T10:04:02+00:00,5315,18.62672,71.82745,733.0,1.565478,2.669669,3.5417,3.949795,,,,
2026-01-28T10:04:24+00:00,5316,18.62672,71.85034,728.0,1.628058,2.714399,3.56799,3.967456,,,,
2026-01-28T10:04:47+00:00,5317,18.62672,71.82745,731.0,1.728858,2.848535,3.725808,4.136357,,,,
2026-01-28T10:05:09+00:00,5318,18.62672,71.82745,732.0,1.9561,3.220328,4.210657,4.674113,,,,
2026-01-28T10:05:31+00:00,5319,18.62672,71.82745,734.0,2.171118,3.656164,4.825727,5.373064,,,,
2026-01-28T10:05:54+00:00,5320,18.62672,71.79694,737.0,1.978073,3.403758,4.53182,5.059733,,,,
2026-01-28T10:06:16+00:00,5321,18.63745,71.82745,742.0,1.626626,2.771775,3.676,4.099161,,,,
2026-01-28T10:06:39+00:00,5322,18.63745,71.77405,733.0,1.757942,3.021803,4.021607,4.489499,,,,
2026-01-28T10:07:01+00:00,5323,18.63745,71.77405,734.0,2.054338,3.530887,4.698914,5.24553,,,,
2026-01-28T10:07:24+00:00,5324,18.63745,71.74353,736.0,1.87098,3.226849,4.300175,4.802474,,,,
2026-01-28T10:07:46+00:00,5325,18.63745,71.77405,737.0,1.895009,3.316171,4.444448,4.972464,,,,
2026-01-28T10:08:08+00:00,5326,18.62672,71.72064,736.0,1.860902,3.325572,4.492941,5.03925,,,,
2026-01-28T10:08:31+00:00,5327,18.63745,71.66724,736.0,1.921218,3.408603,4.592525,5.14658,,,,
2026-01-28T10:08:53+00:00,5328,18.63745,71.63672,735.0,2.371163,4.179958,5.617994,6.29097,,,,
2026-01-28T10:09:16+00:00,5329,18.63745,71.69012,731.0,2.146073,3.778475,5.075971,5.683177,,,,
2026-01-28T10:09:38+00:00,5330,18.63745,71.69012,728.0,1.903989,3.348923,4.497195,5.034568,,,,
2026-01-28T10:10:00+00:00,5331,18.63745,71.69012,727.0,1.778677,3.114568,4.175278,4.671673,,,,
2026-01-28T10:10:23+00:00,5332,18.63745,71.72064,730.0,1.802698,3.15337,4.225602,4.727388,,,,
2026-01-28T10:10:45+00:00,5333,18.63745,71.66724,729.0,1.827785,3.184023,4.259799,4.763245,,,,
2026-01-28T10:11:08+00:00,5334,18.63745,71.66724,725.0,1.622533,2.837759,3.802436,4.253889,,,,
2026-01-28T10:11:30+00:00,5335,18.63745,71.63672,724.0,1.667488,2.90897,3.894001,4.35498,,,,
2026-01-28T10:11:53+00:00,5336,18.63745,71.63672,725.0,1.882644,3.287788,4.402905,4.924761,,,,
2026-01-28T10:12:15+00:00,5337,18.63745,71.63672,725.0,1.735573,3.010724,4.021339,4.49429,,,,
2026-01-28T10:12:37+00:00,5338,18.63745,71.66724,728.0,2.061723,3.615282,4.849156,5.426589,,,,
2026-01-28T10:13:00+00:00,5339,18.63745,71.66724,732.0,1.936507,3.391039,4.545958,5.08644,,,,
2026-01-28T10:13:22+00:00,5340,18.62672,71.63672,732.0,1.574279,2.748172,3.679697,4.115633,,,,
2026-01-28T10:13:45+00:00,5341,18.63745,71.66724,731.0,1.530392,2.680221,3.593223,4.020493,,,,
2026-01-28T10:14:07+00:00,5342,18.63745,71.66724,730.0,2.278681,3.9666,5.305277,5.931754,,,,
2026-01-28T10:14:29+00:00,5343,18.63745,71.69012,726.0,1.956743,3.355202,4.46091,4.978362,,,,
2026-01-28T10:14:52+00:00,5344,18.63745,71.69012,727.0,2.217228,3.850251,5.144766,5.750577,,,,
2026-01-28T10:15:14+00:00,5345,18.63745,71.66724,728.0,2.299774,4.06289,5.465178,6.121426,,,,
2026-01-28T10:15:37+00:00,5346,18.63745,71.66724,730.0,1.852345,3.262484,4.383392,4.907959,,,,
2026-01-28T10:15:59+00:00,5347,18.63745,71.66724,731.0,1.685957,2.933867,3.923513,4.38665,,,,
2026-01-28T10:16:21+00:00,5348,18.62672,71.69012,733.0,1.721373,2.956537,3.933474,4.390665,,,,
2026-01-28T10:16:44+00:00,5349,18.63745,71.69012,731.0,1.548788,2.640841,3.503258,3.906855,,,,
2026-01-28T10:17:06+00:00,5350,18.63745,71.69012,731.0,2.009796,3.424368,4.541309,5.064019,,,,
2026-01-28T10:17:29+00:00,5351,18.63745,71.69012,730.0,1.970527,3.376383,4.487769,5.007879,,,,
2026-01-28T10:17:51+00:00,5352,18.63745,71.66724,735.0,1.916847,3.322641,4.436626,4.957952,,,,
2026-01-28T10:18:14+00:00,5353,18.62672,71.63672,738.0,2.188032,3.827069,5.128197,5.737103,,,,
2026-01-28T10:18:36+00:00,5354,18.63745,71.72064,741.0,2.164964,3.825421,5.146104,5.764162,,,,
2026-01-28T10:18:58+00:00,5355,18.63745,71.69012,741.0,1.739949,3.118129,4.217111,4.731415,,,,
2026-01-28T10:19:21+00:00,5356,18.62672,71.69012,739.0,1.972489,3.575166,4.855681,5.45494,,,,
2026-01-28T10:19:43+00:00,5357,18.63745,71.72064,745.0,1.624444,2.949649,4.00879,4.504451,,,,
2026-01-28T10:20:06+00:00,5358,18.62672,71.69012,749.0,1.441698,2.621693,3.565014,4.006473,,,,
2026-01-28T10:20:28+00:00,5359,18.62672,71.72064,747.0,1.670198,2.99549,4.052446,4.547084,,,,
2026-01-28T10:20:50+00:00,5360,18.62672,71.72064,749.0,1.80162,3.216101,4.343248,4.870735,,,,
2026-01-28T10:21:13+00:00,5361,18.63745,71.72064,751.0,2.45977,4.359081,5.870564,6.577913,,,,
2026-01-28T10:21:35+00:00,5362,18.63745,71.74353,753.0,2.149118,3.772952,5.062931,5.66662,,,,
2026-01-28T10:21:58+00:00,5363,18.63745,71.72064,753.0,2.104256,3.664654,4.902308,5.481509,,,,
2026-01-28T10:22:20+00:00,5364,18.63745,71.72064,752.0,2.003345,3.46034,4.614073,5.154,,,,
2026-01-28T10:22:42+00:00,5365,18.63745,71.74353,751.0,1.893469,3.187166,4.205928,4.68269,,,,
2026-01-28T10:23:05+00:00,5366,18.63745,71.72064,754.0,2.61429,4.46858,5.93372,6.61938,,,,
2026-01-28T10:23:27+00:00,5367,18.63745,71.69012,752.0,2.299536,3.923657,5.206451,5.806777,,,,
2026-01-28T10:23:50+00:00,5368,18.63745,71.72064,754.0,2.109988,3.581032,4.741576,5.284692,,,,
2026-01-28T10:24:12+00:00,5369,18.63745,71.66724,755.0,1.940077,3.302957,4.378897,4.88242,,,,
2026-01-28T10:24:35+00:00,5370,18.63745,71.72064,755.0,2.222497,3.716969,4.892099,5.442039,,,,
2026-01-28T10:24:57+00:00,5371,18.64817,71.66724,754.0,1.822627,3.003199,3.928196,4.361078,,,,
2026-01-28T10:25:20+00:00,5372,18.63745,71.69012,753.0,1.839207,3.040133,3.98181,4.422498,,,,
2026-01-28T10:25:42+00:00,5373,18.63745,71.66724,759.0,1.784366,2.973486,3.907722,4.344928,,,,
2026-01-28T10:26:05+00:00,5374,18.64817,71.66724,754.0,1.720848,2.852452,3.740374,4.155906,,,,
2026-01-28T10:26:27+00:00,5375,18.63745,71.66724,758.0,1.824852,3.05051,4.014162,4.465134,,,,
2026-01-28T10:26:49+00:00,5376,18.63745,71.63672,755.0,1.791861,3.020927,3.989138,4.442245,,,,
2026-01-28T10:27:12+00:00,5377,18.63745,71.63672,758.0,2.103105,3.538994,4.669652,5.198781,,,,
2026-01-28T10:27:34+00:00,5378,18.63745,71.61383,758.0,2.200709,3.711004,4.900814,5.457625,,,,
2026-01-28T10:27:57+00:00,5379,18.63745,71.61383,757.0,2.031979,3.413945,4.501755,5.010831,,,,
2026-01-28T10:28:19+00:00,5380,18.64817,71.61383,756.0,1.763776,2.981894,3.94208,4.39143,,,,
2026-01-28T10:28:41+00:00,5381,18.64817,71.61383,753.0,2.282509,3.788847,4.971214,5.524542,,,,
2026-01-28T10:29:04+00:00,5382,18.63745,71.66724,753.0,2.140179,3.54149,4.640587,5.154945,,,,
2026-01-28T10:29:26+00:00,5383,18.64817,71.63672,754.0,2.006414,3.378139,4.458407,4.963954,,,,
2026-01-28T10:29:49+00:00,5384,18.64817,71.63672,759.0,1.963636,3.33922,4.424919,4.933008,,,,
2026-01-28T10:30:11+00:00,5385,18.64817,71.63672,759.0,2.018408,3.41993,4.525224,5.042483,,,,
2026-01-28T10:30:33+00:00,5386,18.64817,71.63672,760.0,1.976941,3.31925,4.375682,4.870075,,,,
2026-01-28T10:30:56+00:00,5387,18.64817,71.63672,760.0,2.119129,3.553714,4.68246,5.210694,,,,
2026-01-28T10:31:18+00:00,5388,18.64817,71.63672,760.0,2.34047,3.983128,5.279838,5.886676,,,,
2026-01-28T10:31:41+00:00,5389,18.64817,71.61383,755.0,2.216466,3.827201,5.102591,5.69945,,,,
2026-01-28T10:32:03+00:00,5390,18.64817,71.61383,758.0,2.266605,3.947723,5.281149,5.905171,,,,
2026-01-28T10:32:25+00:00,5391,18.6589,71.63672,760.0,2.140378,3.755405,5.038244,5.638592,,,,
2026-01-28T10:32:48+00:00,5392,18.64817,71.61383,759.0,1.838603,3.26553,4.401549,4.933188,,,,
2026-01-28T10:33:10+00:00,5393,18.6589,71.61383,758.0,2.225856,3.981953,5.38186,6.036992,,,,
2026-01-28T10:33:33+00:00,5394,18.6589,71.61383,759.0,1.986633,3.525652,4.750735,5.324054,,,,
2026-01-28T10:33:55+00:00,5395,18.6589,71.61383,765.0,2.0042,3.544484,4.769786,5.343207,,,,
2026-01-28T10:34:17+00:00,5396,18.6589,71.61383,764.0,2.0532,3.630353,4.884935,5.472058,,,,
2026-01-28T10:34:40+00:00,5397,18.6589,71.61383,767.0,1.998918,3.527534,4.743067,5.311915,,,,
2026-01-28T10:35:02+00:00,5398,18.6589,71.63672,768.0,1.893714,3.323244,4.45878,4.990191,,,,
2026-01-28T10:35:25+00:00,5399,18.6589,71.66724,771.0,2.772689,4.925664,6.639786,7.441966,,,,
2026-01-28T10:35:47+00:00,5400,18.6589,71.61383,772.0,2.728728,4.742347,6.338822,7.085946,,,,
2026-01-28T10:36:09+00:00,5401,18.6589,71.61383,776.0,2.330658,4.014172,5.346493,5.969997,,,,
2026-01-28T10:36:32+00:00,5402,18.6589,71.58331,776.0,2.576725,4.383359,5.809381,6.476736,,,,
2026-01-28T10:36:54+00:00,5403,18.6589,71.58331,775.0,2.175665,3.745809,4.988315,5.569786,,,,
2026-01-28T10:37:17+00:00,5404,18.6589,71.56042,775.0,2.455074,4.226641,5.628522,6.284579,,,,
2026-01-28T10:37:39+00:00,5405,18.6589,71.58331,772.0,2.550784,4.394142,5.85302,6.53575,,,,
2026-01-28T10:38:02+00:00,5406,18.6589,71.56042,772.0,1.840031,3.155396,4.195427,4.682145,,,,
2026-01-28T10:38:24+00:00,5407,18.6589,71.52991,772.0,1.806834,3.12607,4.171068,4.66011,,,,
2026-01-28T10:38:47+00:00,5408,18.6589,71.52991,775.0,2.152064,3.730664,4.981606,5.567025,,,,
2026-01-28T10:39:09+00:00,5409,18.66962,71.56042,777.0,1.867433,3.243988,4.335275,4.845979,,,,
2026-01-28T10:39:32+00:00,5410,18.6589,71.52991,775.0,2.168059,3.84007,5.170535,5.79317,,,,
2026-01-28T10:39:54+00:00,5411,18.66962,71.56042,776.0,2.106815,3.739021,5.038289,5.646324,,,,
2026-01-28T10:40:17+00:00,5412,18.6589,71.56042,779.0,2.242143,4.01448,5.427545,6.088835,,,,
2026-01-28T10:40:39+00:00,5413,18.6589,71.56042,781.0,2.059053,3.713663,5.034553,5.652707,,,,
2026-01-28T10:41:01+00:00,5414,18.66962,71.49939,779.0,2.195414,3.886685,5.232359,5.862112,,,,
2026-01-28T10:41:24+00:00,5415,18.66962,71.52991,776.0,2.282427,4.027254,5.414675,6.063964,,,,
2026-01-28T10:41:46+00:00,5416,18.66962,71.52991,782.0,1.894802,3.294907,4.405089,4.924636,,,,
2026-01-28T10:42:09+00:00,5417,18.6589,71.52991,779.0,2.171232,3.704849,4.916168,5.483045,,,,
2026-01-28T10:42:31+00:00,5418,18.66962,71.49939,778.0,2.160877,3.644763,4.813836,5.360942,,,,
2026-01-28T10:42:54+00:00,5419,18.66962,71.56042,778.0,2.293161,3.909767,5.186415,5.783864,,,,
2026-01-28T10:43:16+00:00,5420,18.66962,71.56042,776.0,2.082763,3.495524,4.607302,5.127595,,,,
2026-01-28T10:43:39+00:00,5421,18.66962,71.52991,776.0,2.305458,3.892862,5.143794,5.729209,,,,
2026-01-28T10:44:01+00:00,5422,18.66962,71.52991,776.0,2.466829,4.221532,5.608334,6.257333,,,,
2026-01-28T10:44:23+00:00,5423,18.66962,71.52991,775.0,2.234608,3.784298,5.006305,5.578183,,,,
2026-01-28T10:44:46+00:00,5424,18.66962,71.49939,780.0,2.19704,3.714145,4.909993,5.469628,,,,
2026-01-28T10:45:08+00:00,5425,18.66962,71.49939,783.0,2.37904,4.035789,5.342708,5.954324,,,,
2026-01-28T10:45:31+00:00,5426,18.66962,71.52991,783.0,2.42887,4.110536,5.436417,6.056908,,,,
2026-01-28T10:45:53+00:00,5427,18.66962,71.44598,783.0,2.425837,4.169479,5.548796,6.194293,,,,
2026-01-28T10:46:16+00:00,5428,18.66962,71.44598,785.0,2.229343,3.904018,5.233746,5.856036,,,,
2026-01-28T10:46:38+00:00,5429,18.66962,71.4765,785.0,2.161597,3.801296,5.1043,5.714083,,,,
2026-01-28T10:47:00+00:00,5430,18.68035,71.4765,782.0,2.609199,4.635387,6.248575,7.00352,,,,
2026-01-28T10:47:23+00:00,5431,18.68035,71.4765,780.0,1.915069,3.4277,4.633631,5.197987,,,,
2026-01-28T10:47:45+00:00,5432,18.68035,71.4765,781.0,1.968605,3.501769,4.722709,5.294087,,,,
2026-01-28T10:48:08+00:00,5433,18.68035,71.44598,785.0,2.487473,4.346562,5.822094,6.512617,,,,
2026-01-28T10:48:30+00:00,5434,18.69107,71.44598,785.0,2.415336,4.268535,5.742567,6.432388,,,,
2026-01-28T10:48:52+00:00,5435,18.69107,71.4765,793.0,2.626227,4.713829,6.378978,7.158239,,,,
